id,album_id,amount,date,vendor_id
2408,9,12.87,2019-05-22,3
2409,9,13.0,2019-10-02,4
2410,9,13.49,2019-03-05,
2411,9,9.79,2018-12-29,1
2412,9,12.49,2019-01-17,2
2413,9,12.63,2018-11-19,3
2414,9,13.49,2020-03-11,4
2415,9,13.0,2020-12-29,
2416,9,12.5,2019-10-22,1
2417,9,11.5,2019-05-27,2
2418,9,13.49,2019-02-05,3
2419,9,12.5,2019-11-25,4
2420,9,11.07,2019-12-12,
2421,9,12.0,2018-11-18,1
2422,9,13.5,2018-11-25,2
2423,9,11.01,2018-11-13,3
2424,9,11.0,2019-03-27,4
2425,9,12.99,2020-02-19,
2426,9,12.49,2020-02-18,1
2427,9,11.99,2020-08-27,2
2428,9,11.5,2020-11-02,3
2429,9,13.0,2018-11-21,4
2430,9,12.5,2019-01-06,
2431,9,11.5,2018-11-19,1
2432,9,14.0,2019-03-04,2
2433,9,12.33,2019-02-27,3
2434,9,10.0,2020-09-09,4
2435,9,10.49,2018-11-19,
2436,9,12.97,2020-10-13,1
2437,9,14.0,2020-12-12,2
2438,9,13.5,2019-09-08,3
2439,9,12.0,2020-03-22,4
2440,9,14.0,2020-11-11,
2441,9,13.5,2019-02-23,1
2442,9,12.43,2019-12-22,2
2443,9,10.99,2018-11-17,3
2444,9,13.0,2020-07-28,4
2445,9,12.99,2020-11-16,
2446,9,11.99,2019-03-30,1
2447,9,11.5,2019-12-08,2
2448,9,11.99,2019-05-04,3
2449,9,11.99,2020-11-27,4
2450,9,11.49,2020-01-28,
2451,9,12.0,2018-12-25,1
2452,9,11.99,2019-06-23,2
2453,9,13.49,2019-08-24,3
2454,9,11.15,2019-06-28,4
2455,9,11.5,2020-03-05,
2456,9,12.0,2018-12-22,1
2457,9,12.77,2019-08-07,2
2458,9,11.5,2019-06-13,3
2459,9,10.99,2018-11-27,4
2460,9,15.0,2020-12-08,
2461,9,11.99,2018-11-12,1
2462,9,12.0,2019-10-11,2
2463,9,12.99,2018-11-22,3
2464,9,12.99,2020-08-03,4
2465,9,13.0,2020-04-22,
2466,9,14.06,2019-06-27,1
2467,9,12.0,2019-12-24,2
2468,9,13.83,2019-06-19,3
2469,9,12.5,2019-03-27,4
2470,9,11.5,2018-12-19,
2471,9,10.49,2019-07-03,1
2472,9,12.99,2020-02-10,2
2473,9,10.99,2018-12-07,3
2474,9,11.5,2020-02-14,4
2475,9,11.0,2020-04-09,
2476,9,14.0,2019-12-04,1
2477,9,11.5,2019-05-26,2
2478,9,12.15,2019-08-22,3
2479,9,10.94,2019-06-06,4
2480,9,11.5,2018-12-12,
2481,9,13.5,2019-09-23,1
2482,9,12.49,2018-12-25,2
2483,9,11.99,2019-06-17,3
2484,9,13.99,2018-12-25,4
2485,9,12.0,2019-09-03,
2486,9,12.5,2020-01-13,1
2487,9,13.5,2020-06-01,2
2488,9,11.5,2019-01-26,3
2489,9,10.49,2019-07-20,4
2490,9,11.41,2019-07-16,
2491,9,13.44,2018-12-01,1
2492,9,13.68,2020-08-16,2
2493,9,12.0,2019-04-03,3
2494,9,12.0,2020-04-12,4
2495,9,11.5,2018-12-23,
2496,9,12.99,2019-09-12,1
2497,9,12.99,2020-02-29,2
2498,9,15.0,2020-09-01,3
2499,9,12.49,2020-05-12,4
2500,9,12.5,2019-03-16,
2501,9,15.0,2018-11-15,1
2502,9,12.0,2020-12-01,2
2503,9,11.84,2018-12-02,3
2504,9,13.5,2020-09-06,4
2505,9,11.99,2020-11-10,
2506,9,14.0,2020-09-08,1
2507,9,11.76,2019-10-21,2
2508,9,12.99,2020-05-25,3
2509,9,12.0,2019-01-28,4
2510,9,12.5,2019-09-14,
2511,9,12.0,2020-09-04,1
2512,9,13.0,2019-06-22,2
2513,9,12.99,2019-05-12,3
2514,9,12.49,2019-03-26,4
2515,9,10.67,2018-12-16,
2516,9,11.0,2019-03-13,1
2517,9,11.7,2020-12-17,2
2518,9,13.99,2019-06-25,3
2519,9,11.5,2020-12-25,4
2520,9,10.49,2019-05-13,
2521,9,14.31,2019-03-12,1
2522,9,11.5,2019-01-11,2
2523,9,13.5,2020-07-07,3
2524,9,13.0,2020-03-27,4
2525,9,13.5,2018-11-14,
2526,9,12.0,2019-08-03,1
2527,9,13.0,2020-12-19,2
2528,9,12.5,2019-09-18,3
2529,9,12.5,2019-01-10,4
2530,9,13.01,2020-08-30,
2531,9,13.5,2020-01-28,1
2532,9,11.5,2018-12-06,2
2533,9,12.89,2018-12-13,3
2534,9,12.99,2020-03-25,4
2535,9,10.0,2020-11-07,
2536,9,11.49,2019-07-25,1
2537,9,11.49,2019-03-05,2
2538,9,12.49,2020-02-10,3
2539,9,13.0,2019-01-08,4
2540,9,11.0,2020-07-01,
2541,9,12.0,2018-12-15,1
2542,9,12.5,2018-12-28,2
2543,9,13.0,2019-12-25,3
2544,9,10.99,2019-10-15,4
2545,9,10.99,2020-08-26,
2546,9,10.73,2018-12-01,1
2547,9,11.49,2018-12-05,2
2548,9,11.72,2019-01-21,3
2549,9,12.5,2018-12-08,4
2550,9,11.0,2018-12-29,
2551,9,13.0,2019-08-25,1
2552,9,11.5,2019-08-29,2
2553,9,11.5,2018-12-16,3
2554,9,12.49,2019-04-10,4
2555,9,10.0,2020-04-09,
2556,9,12.01,2020-12-26,1
2557,9,11.5,2020-09-25,2
2558,9,10.49,2020-12-08,3
2559,9,11.0,2018-12-03,4
2560,9,11.14,2019-01-15,
2561,9,10.99,2018-11-11,1
2562,9,12.99,2020-07-02,2
2563,9,10.45,2019-01-01,3
2564,9,12.92,2019-12-25,4
2565,9,12.98,2019-02-10,
2566,9,12.0,2019-11-21,1
2567,9,14.5,2020-06-13,2
2568,9,12.49,2019-10-24,3
2569,9,10.49,2020-08-09,4
2570,9,13.44,2020-04-13,
2571,9,12.49,2019-05-29,1
2572,9,13.0,2019-11-09,2
2573,9,11.5,2018-12-03,3
2574,9,11.41,2020-10-19,4
2575,9,11.5,2020-01-11,
2576,9,10.5,2019-05-20,1
2577,9,11.5,2018-12-10,2
2578,9,13.0,2020-01-06,3
2579,9,11.99,2019-05-11,4
2580,9,11.5,2019-01-31,
2581,9,12.34,2018-12-04,1
2582,9,13.0,2018-12-15,2
2583,9,13.5,2019-02-20,3
2584,9,10.0,2020-06-13,4
2585,9,12.99,2018-12-07,
2586,9,12.95,2019-06-30,1
2587,9,13.5,2019-03-11,2
2588,9,13.0,2019-03-12,3
2589,9,11.0,2020-12-01,4
2590,9,13.0,2020-12-10,
2591,9,12.99,2018-12-03,1
2592,9,12.5,2019-04-02,2
2593,9,10.0,2020-11-09,3
2594,9,12.49,2018-11-11,4
2595,9,12.49,2019-07-08,
2596,9,12.0,2019-08-22,1
2597,9,12.13,2020-03-26,2
2598,9,11.02,2019-12-08,3
2599,9,12.99,2020-12-25,4
2600,9,11.5,2019-02-04,
2601,9,12.5,2019-01-29,1
2602,9,13.0,2018-11-11,2
2603,9,12.99,2019-02-21,3
2604,9,12.0,2018-11-25,4
2605,10,15.99,2020-06-27,
2606,10,11.99,2020-11-24,
2607,10,13.49,2020-07-23,
2608,10,12.0,2020-07-05,
2609,10,14.99,2020-09-17,
2610,10,12.5,2020-07-22,
2611,10,13.99,2020-07-14,
2612,10,11.99,2020-11-01,
2613,10,12.0,2020-07-26,
2614,10,11.99,2020-07-29,
2615,10,12.49,2020-09-06,
2616,10,12.44,2020-12-18,
2617,10,14.99,2020-08-17,
2618,10,12.99,2020-06-24,
2619,10,11.55,2020-11-03,
2620,10,11.0,2020-10-20,
2621,10,11.24,2020-07-08,
2622,10,13.0,2020-09-15,
2623,10,12.81,2020-07-07,
2624,10,14.92,2020-12-19,
2625,10,15.0,2020-08-06,
2626,10,11.49,2020-06-24,
2627,10,13.55,2020-07-25,
2628,10,13.34,2020-11-28,
2629,10,12.96,2020-12-08,
2630,10,13.0,2020-07-20,
2631,10,11.63,2020-12-02,
2632,10,13.0,2020-07-16,
2633,10,12.5,2020-08-17,
2634,10,12.5,2020-07-29,
2635,10,12.99,2020-11-15,
2636,10,11.99,2020-10-23,
2637,10,12.0,2020-06-26,
2638,10,14.0,2020-07-10,
2639,10,13.0,2020-07-28,
2640,10,12.99,2020-08-04,
2641,10,13.47,2020-08-06,
2642,10,12.5,2020-12-09,
2643,10,13.72,2020-12-04,
2644,10,13.5,2020-09-04,
2645,10,15.49,2020-07-04,
2646,10,14.0,2020-08-27,
2647,10,12.99,2020-10-23,
2648,10,12.5,2020-06-23,
2649,10,12.99,2020-07-18,
2650,10,12.49,2020-07-21,
2651,10,12.99,2020-08-24,
2652,10,10.5,2020-09-08,
2653,10,13.0,2020-07-05,
2654,10,13.13,2020-09-05,
2655,10,13.5,2020-07-16,
2656,10,13.5,2020-07-06,
2657,10,12.88,2020-09-15,
2658,10,13.49,2020-07-27,
2659,10,11.99,2020-09-26,
2660,10,13.0,2020-10-23,
2661,10,10.5,2020-09-10,
2662,10,11.5,2020-07-01,
2663,10,13.55,2020-09-20,
2664,10,11.99,2020-08-17,
2665,10,14.0,2020-12-06,
2666,10,12.99,2020-07-19,
2667,10,13.49,2020-07-27,
2668,10,12.5,2020-07-05,
2669,10,11.83,2020-11-06,
2670,10,11.49,2020-08-18,
2671,10,11.49,2020-07-05,
2672,10,12.5,2020-07-07,
2673,10,14.0,2020-12-18,
2674,10,13.49,2020-10-19,
2675,10,12.5,2020-10-02,
2676,10,11.0,2020-07-25,
2677,10,12.99,2020-10-17,
2678,10,10.99,2020-12-03,
2679,10,11.5,2020-11-23,
2680,10,13.49,2020-11-30,
2681,10,13.53,2020-09-05,
2682,10,12.5,2020-08-25,
2683,10,12.5,2020-09-28,
2684,10,12.99,2020-07-24,
2685,10,12.5,2020-09-01,
2686,10,12.99,2020-09-10,
2687,10,11.5,2020-07-23,
2688,10,12.0,2020-06-29,
2689,10,13.0,2020-07-06,
2690,10,13.0,2020-07-26,
2691,10,12.5,2020-12-03,
2692,10,12.49,2020-09-01,
2693,10,12.5,2020-07-13,
2694,10,14.99,2020-11-02,
2695,10,13.49,2020-06-28,
2696,10,13.0,2020-08-26,
2697,10,12.48,2020-11-21,
2698,10,13.49,2020-06-28,
2699,10,13.12,2020-07-07,
2700,10,12.84,2020-12-22,
2701,10,11.99,2020-07-20,
2702,10,13.5,2020-07-06,
2703,10,12.5,2020-09-20,
2704,10,12.76,2020-10-06,
2705,10,13.49,2020-09-26,
2706,10,12.0,2020-11-29,
2707,10,14.5,2020-09-08,
2708,10,12.49,2020-07-21,
2709,10,13.99,2020-08-08,
2710,10,12.13,2020-06-29,
2711,10,12.5,2020-09-04,
2712,10,11.0,2020-12-20,
2713,10,11.49,2020-10-30,
2714,10,12.23,2020-07-30,
2715,10,13.49,2020-09-30,
2716,10,13.0,2020-11-18,
2717,10,13.0,2020-12-21,
2718,10,11.5,2020-08-15,
2719,10,11.99,2020-06-23,
2720,10,13.99,2020-07-19,
2721,10,11.03,2020-07-27,
2722,10,12.5,2020-11-19,
2723,10,12.99,2020-08-24,
2724,10,12.0,2020-07-25,
2725,10,12.5,2020-10-20,
2726,10,12.0,2020-12-04,
2727,10,12.49,2020-10-25,
2728,10,12.5,2020-10-07,
2729,10,13.0,2020-07-03,
2730,10,13.49,2020-10-13,
2731,10,12.95,2020-07-02,
2732,10,11.5,2020-08-09,
2733,10,12.99,2020-07-14,
2734,10,13.99,2020-09-01,
2735,10,13.49,2020-12-27,
2736,10,12.49,2020-10-18,
2737,10,13.0,2020-07-05,
2738,10,13.5,2020-09-13,
2739,10,11.99,2020-12-09,
2740,10,13.05,2020-07-20,
2741,10,11.94,2020-10-11,
2742,10,13.99,2020-12-29,
2743,10,12.5,2020-06-28,
2744,10,12.5,2020-07-26,
2745,10,11.49,2020-07-09,
2746,10,12.0,2020-10-29,
2747,10,11.49,2020-12-22,
2748,10,10.5,2020-09-01,
2749,10,12.99,2020-12-28,
2750,10,12.5,2020-11-08,
2751,10,12.5,2020-11-24,
2752,10,14.0,2020-08-21,
2753,10,12.99,2020-10-10,
2754,10,12.99,2020-12-07,
2755,10,13.0,2020-08-24,
2756,10,12.21,2020-06-29,
2757,10,12.5,2020-11-04,
2758,10,12.5,2020-12-09,
2759,10,11.49,2020-12-14,
2760,10,12.5,2020-12-25,
2761,10,12.33,2020-10-17,
2762,10,12.99,2020-08-11,
2763,10,12.49,2020-12-30,
2764,10,12.49,2020-09-28,
2765,10,11.5,2020-06-25,
2766,10,11.5,2020-12-15,
2767,10,12.49,2020-09-05,
2768,10,12.49,2020-09-05,
2769,10,13.33,2020-12-07,
2770,10,15.49,2020-08-20,
2771,10,11.99,2020-12-12,
2772,10,12.0,2020-07-28,
2773,10,14.49,2020-12-14,
2774,10,11.8,2020-11-02,
2775,10,14.5,2020-10-18,
2776,10,11.99,2020-08-03,
2777,10,12.5,2020-11-03,
2778,10,12.49,2020-10-21,
2779,10,13.0,2020-09-29,
2780,10,15.0,2020-07-01,
2781,10,12.5,2020-08-26,
2782,10,13.99,2020-09-06,
2783,10,12.13,2020-08-10,
2784,10,13.99,2020-07-18,
2785,10,13.0,2020-11-29,
2786,10,12.5,2020-12-14,
2787,10,12.5,2020-09-02,
2788,10,11.5,2020-07-31,
2789,10,12.5,2020-11-17,
2790,10,12.64,2020-07-26,
2791,10,14.5,2020-07-07,
2792,10,14.59,2020-07-11,
2793,10,14.5,2020-11-14,
2794,10,12.0,2020-07-21,
2795,10,13.0,2020-10-12,
2796,10,13.49,2020-09-09,
2797,10,12.49,2020-11-03,
2798,10,14.01,2020-12-11,
2799,10,14.0,2020-09-06,
2800,10,13.27,2020-11-26,
2801,10,12.49,2020-11-19,
2802,10,12.5,2020-06-26,
2803,10,14.5,2020-11-30,
2804,10,13.5,2020-10-01,
2805,10,11.99,2020-07-04,
2806,10,12.5,2020-07-25,
2807,10,11.5,2020-08-06,
2808,10,12.13,2020-06-24,
2809,10,11.99,2020-08-30,
2810,10,11.99,2020-11-10,
2811,10,13.0,2020-11-03,
2812,10,13.49,2020-08-05,
2813,10,13.99,2020-12-26,
2814,10,11.5,2020-06-27,
2815,10,13.5,2020-08-22,
2816,10,13.99,2020-10-17,
2817,10,13.23,2020-08-29,
2818,10,13.0,2020-08-03,
2819,10,12.49,2020-08-21,
2820,10,13.5,2020-06-23,
2821,10,12.99,2020-08-02,
2822,10,11.5,2020-12-09,
2823,10,13.49,2020-10-08,
2824,10,15.49,2020-08-05,
2825,10,12.5,2020-11-13,
2826,10,13.63,2020-07-31,
2827,10,9.99,2020-06-29,
2828,10,13.5,2020-07-26,
2829,10,13.39,2020-09-27,
2830,10,13.71,2020-11-07,
2831,10,13.49,2020-12-26,
2832,10,13.99,2020-09-27,
2833,10,13.14,2020-12-28,
2834,10,14.0,2020-06-23,
2835,10,12.89,2020-11-08,
2836,10,12.5,2020-10-20,
2837,10,13.5,2020-10-22,
2838,10,11.5,2020-11-04,
2839,10,13.0,2020-08-10,
2840,10,13.49,2020-09-26,
2841,10,12.47,2020-07-02,
2842,10,10.75,2020-12-10,
2843,10,12.0,2020-09-12,
2844,10,11.99,2020-09-02,
2845,10,14.99,2020-07-05,
2846,10,13.5,2020-09-26,
2847,10,11.99,2020-10-11,
2848,10,12.5,2020-07-20,
2849,10,13.64,2020-07-14,
2850,10,11.5,2020-12-19,
2851,10,13.0,2020-06-24,
2852,10,14.49,2020-06-24,
2853,10,13.99,2020-10-08,
2854,10,12.43,2020-06-30,
2855,10,11.31,2020-07-16,
2856,10,13.0,2020-09-18,
2857,10,12.78,2020-08-30,
2858,10,11.0,2020-10-29,
2859,10,12.99,2020-11-01,
2860,10,10.5,2020-08-17,
2861,10,13.0,2020-08-26,
2862,10,11.99,2020-10-16,
2863,10,14.5,2020-10-06,
2864,10,13.5,2020-08-05,
2865,10,11.0,2020-10-15,
2866,10,13.5,2020-07-05,
2867,10,11.5,2020-12-28,
2868,10,14.0,2020-12-06,
2869,10,12.99,2020-07-14,
2870,10,12.5,2020-10-06,
2871,10,11.72,2020-07-28,
2872,10,14.5,2020-08-11,
2873,10,12.57,2020-12-20,
2874,10,14.0,2020-07-24,
2875,10,13.49,2020-07-24,
2876,10,13.16,2020-08-11,
2877,10,11.65,2020-08-01,
2878,10,11.49,2020-07-04,
2879,10,14.5,2020-07-22,
2880,10,12.99,2020-07-02,
2881,10,13.4,2020-08-29,
2882,10,12.99,2020-07-24,
2883,10,12.49,2020-08-22,
2884,10,13.0,2020-10-09,
2885,10,12.99,2020-10-13,
2886,10,14.5,2020-12-13,
2887,10,14.5,2020-08-01,
2888,11,13.49,2018-02-26,4
2889,11,14.0,2015-06-09,2
2890,11,13.99,2016-05-09,3
2891,11,13.5,2019-09-12,4
2892,11,15.0,2018-08-05,2
2893,11,13.59,2017-04-14,3
2894,11,14.5,2016-09-20,4
2895,11,16.0,2018-07-14,2
2896,11,11.49,2017-07-11,3
2897,11,13.49,2020-11-29,4
2898,11,15.99,2017-10-10,2
2899,11,13.5,2015-10-17,3
2900,11,12.0,2019-08-18,4
2901,11,13.5,2017-01-08,2
2902,11,14.99,2018-05-13,3
2903,11,13.0,2014-10-16,4
2904,11,14.0,2019-12-27,2
2905,11,13.99,2017-06-17,3
2906,11,13.97,2019-08-02,4
2907,11,13.5,2019-06-13,2
2908,11,15.5,2020-12-03,3
2909,11,12.0,2015-04-24,4
2910,11,13.5,2017-04-21,2
2911,11,15.0,2015-11-23,3
2912,11,14.0,2019-10-28,4
2913,11,14.0,2016-04-23,2
2914,11,15.0,2020-11-29,3
2915,11,14.0,2016-05-12,4
2916,11,13.0,2018-05-12,2
2917,11,13.49,2020-01-31,3
2918,11,14.0,2014-11-02,4
2919,11,13.63,2015-06-21,2
2920,11,13.5,2015-11-13,3
2921,11,13.0,2016-04-23,4
2922,11,14.0,2015-11-08,2
2923,11,13.48,2015-10-26,3
2924,11,13.0,2019-12-23,4
2925,11,14.49,2014-10-17,2
2926,11,13.8,2018-04-27,3
2927,11,15.02,2016-12-06,4
2928,11,13.99,2014-10-21,2
2929,11,15.0,2016-10-05,3
2930,11,14.66,2016-06-05,4
2931,11,14.0,2014-11-04,2
2932,11,14.0,2015-04-26,3
2933,11,15.5,2015-01-18,4
2934,11,12.5,2015-02-23,2
2935,11,14.0,2019-08-05,3
2936,11,13.99,2017-11-30,4
2937,11,13.0,2017-12-05,2
2938,11,13.17,2015-04-18,3
2939,11,15.5,2015-10-25,4
2940,11,12.5,2017-02-14,2
2941,11,12.32,2014-11-07,3
2942,11,13.5,2018-05-21,4
2943,11,14.16,2017-12-27,2
2944,11,12.5,2014-12-22,3
2945,11,13.5,2014-12-23,4
2946,11,12.99,2020-12-26,2
2947,11,12.99,2016-08-01,3
2948,11,14.0,2015-09-13,4
2949,11,14.5,2017-02-18,2
2950,11,14.0,2017-06-06,3
2951,11,13.99,2019-03-16,4
2952,11,13.0,2015-07-30,2
2953,11,14.5,2014-12-20,3
2954,11,15.0,2018-06-20,4
2955,11,14.37,2015-12-03,2
2956,11,12.5,2017-09-02,3
2957,11,15.15,2015-07-12,4
2958,11,14.99,2017-08-12,2
2959,11,15.49,2014-11-05,3
2960,11,14.0,2016-05-29,4
2961,11,14.49,2015-10-14,2
2962,11,9.47,2015-10-26,3
2963,11,12.5,2016-04-21,4
2964,11,13.0,2015-02-03,2
2965,11,13.5,2018-11-24,3
2966,11,13.49,2018-06-27,4
2967,11,12.99,2016-07-17,2
2968,11,13.56,2014-11-03,3
2969,11,12.49,2017-12-21,4
2970,11,12.77,2018-06-03,2
2971,11,14.49,2019-11-08,3
2972,11,13.27,2018-02-10,4
2973,11,13.5,2018-04-04,2
2974,11,14.49,2015-02-02,3
2975,11,13.99,2014-12-16,4
2976,11,13.0,2015-06-28,2
2977,11,15.5,2015-10-26,3
2978,11,14.0,2015-02-21,4
2979,11,13.5,2018-06-25,2
2980,11,13.5,2015-10-07,3
2981,11,14.0,2018-06-03,4
2982,11,13.99,2020-04-12,2
2983,11,12.99,2020-09-30,3
2984,11,13.99,2015-06-03,4
2985,11,14.5,2015-01-10,2
2986,11,14.49,2015-08-14,3
2987,11,11.49,2015-09-14,4
2988,11,14.0,2015-05-21,2
2989,11,15.5,2014-11-01,3
2990,11,14.73,2017-11-05,4
2991,11,13.0,2018-06-17,2
2992,11,12.99,2019-04-15,3
2993,11,13.0,2015-05-24,4
2994,11,13.5,2014-11-09,2
2995,11,12.5,2015-01-07,3
2996,11,12.0,2017-02-04,4
2997,11,16.5,2017-06-22,2
2998,11,12.99,2014-10-29,3
2999,11,14.5,2015-11-03,4
3000,11,14.37,2015-02-01,2
3001,11,13.0,2015-06-06,3
3002,11,13.99,2015-11-28,4
3003,11,16.0,2018-11-29,2
3004,11,14.0,2017-09-01,3
3005,11,12.99,2014-11-14,4
3006,11,13.5,2019-10-03,2
3007,11,11.99,2014-11-18,3
3008,11,14.5,2015-03-26,4
3009,11,13.57,2016-02-29,2
3010,11,13.5,2017-01-05,3
3011,11,12.99,2020-07-08,4
3012,11,12.64,2020-12-09,2
3013,11,13.0,2014-12-28,3
3014,11,15.0,2014-11-23,4
3015,11,13.5,2015-10-22,2
3016,11,14.49,2015-06-02,3
3017,11,14.0,2014-12-20,4
3018,11,14.18,2018-03-27,2
3019,11,12.0,2015-07-19,3
3020,11,13.0,2020-12-20,4
3021,11,12.99,2018-08-30,2
3022,11,14.51,2016-02-01,3
3023,11,14.5,2017-12-12,4
3024,11,14.5,2017-03-21,2
3025,11,14.12,2015-09-30,3
3026,11,14.5,2020-06-09,4
3027,11,13.99,2014-12-25,2
3028,11,13.5,2020-05-03,3
3029,11,15.49,2019-08-20,4
3030,11,12.99,2014-10-26,2
3031,11,14.0,2015-08-02,3
3032,11,12.49,2020-02-06,4
3033,11,14.23,2015-04-03,2
3034,11,14.5,2015-11-26,3
3035,11,14.0,2018-09-29,4
3036,11,14.0,2017-10-15,2
3037,11,15.5,2015-08-31,3
3038,11,14.0,2015-04-01,4
3039,11,14.5,2018-12-23,2
3040,11,14.5,2014-10-16,3
3041,11,13.49,2020-08-18,4
3042,11,13.27,2017-03-04,2
3043,11,12.49,2020-04-09,3
3044,11,16.0,2015-08-31,4
3045,11,12.5,2018-02-09,2
3046,11,14.0,2019-04-10,3
3047,11,12.5,2020-03-10,4
3048,11,13.0,2017-08-06,2
3049,11,14.37,2015-09-29,3
3050,11,12.5,2016-12-08,4
3051,11,12.0,2018-02-16,2
3052,11,15.0,2018-12-17,3
3053,11,13.5,2014-12-19,4
3054,11,13.06,2014-10-26,2
3055,11,13.99,2015-05-19,3
3056,11,13.5,2019-12-03,4
3057,11,15.73,2016-08-14,2
3058,11,15.49,2016-03-28,3
3059,11,13.5,2015-02-24,4
3060,11,12.49,2020-11-08,2
3061,11,14.3,2016-06-29,3
3062,11,13.49,2014-11-08,4
3063,11,12.99,2017-02-11,2
3064,11,14.5,2015-06-27,3
3065,11,15.49,2019-12-07,4
3066,11,12.5,2018-03-29,2
3067,11,14.0,2018-11-15,3
3068,11,13.5,2016-07-17,4
3069,11,12.0,2018-11-26,2
3070,11,13.0,2018-12-03,3
3071,11,12.99,2018-10-15,4
3072,11,13.67,2017-11-18,2
3073,11,13.49,2018-10-27,3
3074,11,13.5,2017-07-18,4
3075,11,14.99,2016-12-14,2
3076,11,13.0,2016-06-09,3
3077,11,14.5,2015-02-21,4
3078,11,12.04,2016-12-04,2
3079,11,14.49,2014-10-16,3
3080,11,12.49,2019-03-11,4
3081,11,12.49,2016-12-29,2
3082,11,12.5,2020-12-02,3
3083,11,12.5,2019-06-24,4
3084,11,13.0,2019-10-21,2
3085,11,14.62,2015-10-31,3
3086,11,13.99,2015-03-07,4
3087,11,11.99,2020-11-20,2
3088,11,14.5,2018-05-21,3
3089,11,13.5,2015-08-23,4
3090,11,13.5,2016-02-11,2
3091,11,12.5,2017-12-19,3
3092,11,13.49,2017-01-18,4
3093,11,13.49,2016-08-06,2
3094,11,13.5,2017-07-31,3
3095,11,14.5,2016-01-04,4
3096,11,14.0,2016-12-06,2
3097,11,14.39,2019-03-02,3
3098,11,12.49,2016-07-07,4
3099,11,14.5,2015-05-01,2
3100,11,14.99,2020-10-04,3
3101,11,14.49,2019-11-02,4
3102,11,13.99,2018-05-04,2
3103,11,11.99,2015-06-17,3
3104,11,12.5,2016-02-12,4
3105,11,13.99,2016-04-27,2
3106,11,15.5,2016-05-23,3
3107,11,15.88,2019-11-05,4
3108,11,14.0,2018-11-10,2
3109,11,14.82,2015-07-01,3
3110,11,13.99,2016-03-08,4
3111,11,13.0,2015-02-18,2
3112,11,15.49,2019-02-07,3
3113,11,13.0,2016-05-24,4
3114,11,14.49,2018-07-08,2
3115,11,13.5,2015-01-25,3
3116,11,13.99,2016-07-18,4
3117,11,12.95,2020-05-19,2
3118,11,15.49,2019-10-27,3
3119,11,14.49,2014-10-25,4
3120,11,14.0,2016-05-10,2
3121,11,13.0,2014-10-22,3
3122,11,13.09,2016-12-28,4
3123,11,14.5,2019-07-14,2
3124,11,14.94,2015-12-19,3
3125,11,13.99,2015-03-29,4
3126,11,13.0,2016-12-05,2
3127,11,13.5,2020-10-08,3
3128,11,13.0,2014-12-07,4
3129,11,11.49,2015-06-28,2
3130,11,13.59,2015-06-30,3
3131,11,13.49,2018-04-16,4
3132,11,13.99,2015-03-07,2
3133,11,14.0,2019-05-02,3
3134,11,15.0,2018-01-31,4
3135,11,14.5,2016-09-08,2
3136,11,14.5,2019-08-08,3
3137,11,13.0,2016-07-18,4
3138,11,15.0,2017-10-01,2
3139,11,14.5,2018-05-30,3
3140,11,14.0,2017-05-01,4
3141,11,15.5,2018-04-03,2
3142,11,14.0,2018-06-15,3
3143,11,12.99,2015-04-06,4
3144,11,13.6,2016-12-07,2
3145,11,15.0,2015-03-28,3
3146,11,14.5,2015-03-02,4
3147,11,13.5,2017-08-26,2
3148,11,14.5,2015-10-11,3
3149,11,14.99,2014-11-16,4
3150,11,16.0,2017-05-15,2
3151,11,15.29,2018-12-10,3
3152,11,15.99,2015-11-21,4
3153,11,11.49,2015-02-21,2
3154,11,13.59,2015-03-28,3
3155,11,16.57,2016-04-17,4
3156,11,12.99,2014-10-15,2
3157,11,15.16,2015-04-07,3
3158,11,11.5,2016-01-29,4
3159,11,15.0,2019-12-24,2
3160,11,14.0,2020-07-08,3
3161,11,15.5,2015-01-12,4
3162,11,12.5,2016-05-14,2
3163,11,14.49,2015-02-01,3
3164,11,12.5,2017-09-04,4
3165,11,13.5,2019-02-21,2
3166,11,15.5,2020-05-16,3
3167,11,14.99,2015-07-02,4
3168,11,13.99,2016-11-18,2
3169,11,14.49,2020-02-29,3
3170,11,13.49,2014-11-13,4
3171,11,13.0,2015-05-23,2
3172,11,15.0,2015-03-08,3
3173,11,14.0,2018-07-07,4
3174,11,13.99,2016-12-10,2
3175,11,13.99,2015-02-23,3
3176,11,14.0,2017-11-04,4
3177,11,13.49,2014-11-26,2
3178,11,15.5,2018-11-17,3
3179,11,15.0,2018-08-09,4
3180,11,13.01,2018-05-13,2
3181,11,12.0,2015-10-04,3
3182,11,14.04,2015-06-04,4
3183,11,16.15,2020-12-14,2
3184,11,14.0,2015-05-07,3
3185,11,13.5,2016-07-21,4
3186,11,12.99,2015-05-18,2
3187,11,12.5,2020-08-07,3
3188,11,13.0,2019-01-21,4
3189,11,13.5,2014-10-17,2
3190,11,14.49,2015-07-28,3
3191,11,14.03,2015-11-13,4
3192,11,12.98,2017-02-13,2
3193,11,13.73,2016-02-13,3
3194,11,14.49,2014-11-27,4
3195,11,15.49,2017-02-07,2
3196,11,11.99,2019-05-25,3
3197,11,12.47,2020-11-22,4
3198,11,14.5,2017-05-06,2
3199,11,14.99,2018-06-30,3
3200,11,15.4,2016-12-27,4
3201,11,14.0,2015-01-07,2
