product_name,amount,sale_date,id
Fin-troduction to Sea++,45.39,2020-10-11,1768
Reef-actoring,39.0,2020-10-11,1769
Container Orca-stration,68.74,2020-10-11,1770
Reef-actoring,39.0,2020-10-12,1771
No Silver Mullet,62.99,2020-10-12,1772
Clean Cod,32.77,2020-10-13,1773
Reef-actoring,36.5,2020-10-13,1774
Container Orca-stration,71.49,2020-10-13,1775
No Silver Mullet,62.23,2020-10-13,1776
Container Orca-stration,73.74,2020-10-15,1777
Advanced Ruby on Whales,48.15,2020-10-16,1778
Fin-troduction to Sea++,47.99,2020-10-17,1779
Clean Cod,31.0,2020-10-17,1780
The Carp Of Computer Programming,71.49,2020-10-17,1781
Software Sharkitecture in Practice,49.08,2020-10-17,1782
Fin-troduction to Sea++,48.03,2020-10-18,1783
Sea-act Hooks,58.0,2020-10-19,1784
An Ag-isle Primer,17.5,2020-10-20,1785
Fin-troduction to Sea++,49.5,2020-10-21,1786
Cod-ing in Python,59.98,2020-10-21,1787
Reef-actoring,36.49,2020-10-22,1788
Sea-act Hooks,53.0,2020-10-23,1789
Container Orca-stration,70.5,2020-10-23,1790
Advanced Ruby on Whales,48.5,2020-10-24,1791
Cod-ing in Python,59.99,2020-10-24,1792
Reef-actoring,37.49,2020-10-24,1793
Fin-troduction to Sea++,45.99,2020-10-25,1794
Fin-troduction to Sea++,49.49,2020-10-25,1795
Clean Cod,29.0,2020-10-25,1796
Sea-act Hooks,51.49,2020-10-25,1797
Building with Gradeel,83.99,2020-10-25,1798
Fin-troduction to Sea++,53.49,2020-10-26,1799
Sea-act Hooks,56.94,2020-10-26,1800
Building with Gradeel,81.65,2020-10-27,1801
Container Orca-stration,73.5,2020-10-28,1802
Advanced Ruby on Whales,48.0,2020-10-29,1803
Clean Cod,31.49,2020-10-29,1804
Clean Cod,35.5,2020-10-30,1805
Reef-actoring,38.99,2020-10-30,1806
Container Orca-stration,66.01,2020-10-30,1807
Building with Gradeel,80.5,2020-10-31,1808
Reef-actoring,40.0,2020-10-31,1809
Reef-actoring,38.5,2020-10-31,1810
Software Sharkitecture in Practice,50.51,2020-10-31,1811
Fin-troduction to Sea++,54.06,2020-11-01,1812
Advanced Ruby on Whales,51.89,2020-11-01,1813
Reef-actoring,38.0,2020-11-01,1814
No Silver Mullet,60.5,2020-11-01,1815
Reef-actoring,38.19,2020-11-02,1816
Sea-act Hooks,56.0,2020-11-03,1817
Reef-actoring,40.49,2020-11-03,1818
Clean Cod,35.0,2020-11-05,1819
Sea-act Hooks,54.49,2020-11-05,1820
Clean Cod,30.5,2020-11-06,1821
Reef-actoring,38.15,2020-11-06,1822
Fin-troduction to Sea++,51.5,2020-11-07,1823
Reef-actoring,38.5,2020-11-07,1824
Reef-actoring,40.99,2020-11-07,1825
Clean Cod,34.49,2020-11-08,1826
Clean Cod,34.5,2020-11-08,1827
Building with Gradeel,81.5,2020-11-08,1828
Reef-actoring,38.49,2020-11-08,1829
Container Orca-stration,68.0,2020-11-08,1830
Building with Gradeel,78.99,2020-11-09,1831
Fin-troduction to Sea++,47.99,2020-11-10,1832
Building with Gradeel,79.49,2020-11-10,1833
Building with Gradeel,79.35,2020-11-10,1834
Reef-actoring,40.49,2020-11-10,1835
Reef-actoring,38.35,2020-11-10,1836
Cod-ing in Python,61.5,2020-11-12,1837
Reef-actoring,37.99,2020-11-12,1838
The Crabmatic Programmer,58.99,2020-11-12,1839
Sea-act Hooks,55.99,2020-11-13,1840
Advanced Ruby on Whales,47.7,2020-11-14,1841
Sea-act Hooks,55.49,2020-11-14,1842
Cod-ing in Python,61.49,2020-11-14,1843
Building with Gradeel,81.49,2020-11-14,1844
Container Orca-stration,71.0,2020-11-14,1845
Fin-troduction to Sea++,48.61,2020-11-15,1846
Clean Cod,38.0,2020-11-15,1847
Reef-actoring,39.5,2020-11-15,1848
Container Orca-stration,74.5,2020-11-15,1849
Building with Gradeel,83.5,2020-11-16,1850
Reef-actoring,36.0,2020-11-16,1851
Reef-actoring,37.7,2020-11-16,1852
No Silver Mullet,60.49,2020-11-16,1853
Reef-actoring,37.99,2020-11-17,1854
Fin-troduction to Sea++,47.49,2020-11-18,1855
Sea-act Hooks,52.99,2020-11-18,1856
The Carp Of Computer Programming,69.5,2020-11-18,1857
Cod-ing in Python,61.71,2020-11-19,1858
Container Orca-stration,72.5,2020-11-19,1859
No Silver Mullet,58.5,2020-11-19,1860
Sea-act Hooks,55.42,2020-11-21,1861
Building with Gradeel,80.99,2020-11-21,1862
Container Orca-stration,71.0,2020-11-21,1863
Sea-act Hooks,57.99,2020-11-22,1864
Container Orca-stration,73.0,2020-11-22,1865
No Silver Mullet,57.84,2020-11-22,1866
Reef-actoring,39.0,2020-11-23,1867
Sea-act Hooks,58.0,2020-11-24,1868
Sea-act Hooks,51.4,2020-11-24,1869
Reef-actoring,36.49,2020-11-24,1870
Container Orca-stration,71.99,2020-11-24,1871
The Crabmatic Programmer,60.0,2020-11-24,1872
Advanced Ruby on Whales,50.0,2020-11-25,1873
Clean Cod,29.99,2020-11-26,1874
Reef-actoring,38.5,2020-11-26,1875
Container Orca-stration,71.0,2020-11-26,1876
Software Sharkitecture in Practice,47.5,2020-11-26,1877
The Crabmatic Programmer,61.49,2020-11-26,1878
The Crabmatic Programmer,62.5,2020-11-26,1879
Reef-actoring,37.49,2020-11-27,1880
Advanced Ruby on Whales,43.49,2020-11-28,1881
Cod-ing in Python,57.49,2020-11-28,1882
Reef-actoring,43.0,2020-11-28,1883
Reef-actoring,38.5,2020-11-28,1884
Software Sharkitecture in Practice,46.49,2020-11-28,1885
No Silver Mullet,59.28,2020-11-28,1886
Reef-actoring,39.99,2020-11-29,1887
Reef-actoring,36.99,2020-11-29,1888
Cod-ing in Python,60.7,2020-11-30,1889
Sea-act Hooks,56.36,2020-12-01,1890
Building with Gradeel,78.5,2020-12-01,1891
Container Orca-stration,71.0,2020-12-01,1892
Fin-troduction to Sea++,47.49,2020-12-02,1893
Fin-troduction to Sea++,49.49,2020-12-02,1894
Building with Gradeel,86.5,2020-12-02,1895
Reef-actoring,44.3,2020-12-02,1896
Cod-ing in Python,59.29,2020-12-03,1897
The Carp Of Computer Programming,68.41,2020-12-03,1898
Reef-actoring,37.0,2020-12-03,1899
Container Orca-stration,75.49,2020-12-03,1900
Container Orca-stration,74.5,2020-12-03,1901
Fin-troduction to Sea++,51.0,2020-12-04,1902
Advanced Ruby on Whales,43.0,2020-12-04,1903
Reef-actoring,36.99,2020-12-04,1904
Container Orca-stration,73.0,2020-12-04,1905
Fin-troduction to Sea++,48.09,2020-12-05,1906
Clean Cod,29.99,2020-12-05,1907
Cod-ing in Python,58.0,2020-12-05,1908
Clean Cod,36.5,2020-12-06,1909
The Crabmatic Programmer,60.0,2020-12-06,1910
Reef-actoring,35.37,2020-12-07,1911
Reef-actoring,38.99,2020-12-07,1912
Advanced Ruby on Whales,52.0,2020-12-08,1913
Advanced Ruby on Whales,46.99,2020-12-08,1914
Container Orca-stration,72.99,2020-12-08,1915
Reef-actoring,41.11,2020-12-09,1916
Sea-act Hooks,51.99,2020-12-10,1917
Container Orca-stration,69.0,2020-12-10,1918
Container Orca-stration,72.0,2020-12-11,1919
Container Orca-stration,73.32,2020-12-11,1920
Fin-troduction to Sea++,49.49,2020-12-12,1921
Fin-troduction to Sea++,50.99,2020-12-12,1922
Fin-troduction to Sea++,48.5,2020-12-12,1923
Reef-actoring,41.49,2020-12-12,1924
Container Orca-stration,68.5,2020-12-12,1925
Container Orca-stration,71.0,2020-12-12,1926
Fin-troduction to Sea++,50.0,2020-12-13,1927
Advanced Ruby on Whales,49.0,2020-12-13,1928
Advanced Ruby on Whales,49.5,2020-12-13,1929
The Carp Of Computer Programming,73.49,2020-12-13,1930
Reef-actoring,35.0,2020-12-13,1931
Reef-actoring,37.0,2020-12-13,1932
Fin-troduction to Sea++,50.0,2020-12-14,1933
Building with Gradeel,82.5,2020-12-14,1934
Reef-actoring,38.18,2020-12-14,1935
Container Orca-stration,72.5,2020-12-14,1936
No Silver Mullet,61.05,2020-12-14,1937
Software Sharkitecture in Practice,53.99,2020-12-15,1938
Fin-troduction to Sea++,49.49,2020-12-16,1939
Fin-troduction to Sea++,47.49,2020-12-17,1940
The Carp Of Computer Programming,72.49,2020-12-17,1941
Advanced Ruby on Whales,46.02,2020-12-18,1942
Sea-act Hooks,51.0,2020-12-18,1943
Clean Cod,31.49,2020-12-19,1944
The Carp Of Computer Programming,62.49,2020-12-19,1945
Container Orca-stration,71.0,2020-12-19,1946
Clean Cod,32.0,2020-12-20,1947
An Ag-isle Primer,19.49,2020-12-20,1948
Reef-actoring,36.5,2020-12-20,1949
Reef-actoring,41.5,2020-12-20,1950
Reef-actoring,42.0,2020-12-20,1951
Fin-troduction to Sea++,48.0,2020-12-21,1952
Advanced Ruby on Whales,46.97,2020-12-21,1953
An Ag-isle Primer,15.0,2020-12-21,1954
Sea-act Hooks,56.5,2020-12-22,1955
Building with Gradeel,79.5,2020-12-22,1956
Reef-actoring,41.99,2020-12-22,1957
Container Orca-stration,71.14,2020-12-22,1958
Sea-act Hooks,54.49,2020-12-23,1959
Container Orca-stration,73.0,2020-12-23,1960
Container Orca-stration,71.0,2020-12-24,1961
Container Orca-stration,73.0,2020-12-24,1962
Building with Gradeel,83.99,2020-12-25,1963
Software Sharkitecture in Practice,46.25,2020-12-25,1964
Software Sharkitecture in Practice,49.49,2020-12-26,1965
Cod-ing in Python,61.0,2020-12-27,1966
Reef-actoring,39.49,2020-12-27,1967
Reef-actoring,42.0,2020-12-27,1968
The Crabmatic Programmer,61.99,2020-12-27,1969
Advanced Ruby on Whales,45.5,2020-12-28,1970
Sea-act Hooks,56.19,2020-12-28,1971
Reef-actoring,38.49,2020-12-28,1972
Sea-act Hooks,53.0,2020-12-29,1973
Container Orca-stration,68.41,2020-12-29,1974
Fin-troduction to Sea++,47.5,2020-12-30,1975
Container Orca-stration,77.0,2020-12-30,1976
Reef-actoring,38.5,2020-12-31,1977
Reef-actoring,39.5,2020-12-31,1978
An Ag-isle Primer,22.77,2021-01-01,1979
Clean Cod,33.5,2021-01-03,1980
Reef-actoring,38.0,2021-01-04,1981
No Silver Mullet,57.49,2021-01-04,1982
Clean Cod,34.0,2021-01-05,1983
The Crabmatic Programmer,64.0,2021-01-07,1984
Advanced Ruby on Whales,43.65,2021-01-09,1985
Reef-actoring,41.62,2021-01-09,1986
Sea-act Hooks,53.5,2021-01-10,1987
Reef-actoring,39.0,2021-01-10,1988
Reef-actoring,42.52,2021-01-10,1989
Reef-actoring,41.22,2021-01-11,1990
Sea-act Hooks,54.5,2021-01-12,1991
The Carp Of Computer Programming,69.42,2021-01-12,1992
Reef-actoring,40.99,2021-01-12,1993
Sea-act Hooks,57.0,2021-01-14,1994
Sea-act Hooks,52.93,2021-01-14,1995
Cod-ing in Python,58.0,2021-01-15,1996
Clean Cod,30.99,2021-01-17,1997
Reef-actoring,39.0,2021-01-17,1998
Reef-actoring,40.43,2021-01-18,1999
Advanced Ruby on Whales,47.5,2021-01-19,2000
Sea-act Hooks,55.5,2021-01-19,2001
Cod-ing in Python,57.5,2021-01-19,2002
Sea-act Hooks,56.5,2021-01-20,2003
Reef-actoring,40.5,2021-01-20,2004
Container Orca-stration,71.31,2021-01-20,2005
Container Orca-stration,70.49,2021-01-20,2006
Sea-act Hooks,51.99,2021-01-21,2007
Fin-troduction to Sea++,53.26,2021-01-22,2008
Reef-actoring,37.99,2021-01-23,2009
Fin-troduction to Sea++,48.49,2021-01-24,2010
Cod-ing in Python,58.74,2021-01-25,2011
The Crabmatic Programmer,59.89,2021-01-25,2012
No Silver Mullet,60.0,2021-01-25,2013
Clean Cod,31.5,2021-01-26,2014
Cod-ing in Python,59.0,2021-01-26,2015
Reef-actoring,38.49,2021-01-26,2016
Container Orca-stration,72.0,2021-01-26,2017
Container Orca-stration,70.99,2021-01-26,2018
Container Orca-stration,67.99,2021-01-27,2019
The Carp Of Computer Programming,65.49,2021-01-28,2020
Reef-actoring,38.52,2021-01-29,2021
Container Orca-stration,75.99,2021-01-30,2022
Container Orca-stration,71.49,2021-01-30,2023
Container Orca-stration,66.5,2021-01-31,2024
Container Orca-stration,73.0,2021-01-31,2025
Software Sharkitecture in Practice,49.99,2021-01-31,2026
No Silver Mullet,64.0,2021-02-01,2027
Clean Cod,28.24,2021-02-02,2028
Container Orca-stration,71.0,2021-02-02,2029
Sea-act Hooks,54.5,2021-02-04,2030
Building with Gradeel,84.49,2021-02-04,2031
Advanced Ruby on Whales,50.99,2021-02-07,2032
Reef-actoring,35.0,2021-02-07,2033
Reef-actoring,42.0,2021-02-07,2034
The Carp Of Computer Programming,64.99,2021-02-09,2035
Reef-actoring,41.0,2021-02-09,2036
Sea-act Hooks,54.5,2021-02-11,2037
Building with Gradeel,83.5,2021-02-12,2038
Reef-actoring,36.14,2021-02-12,2039
Sea-act Hooks,50.49,2021-02-13,2040
Sea-act Hooks,57.5,2021-02-13,2041
Building with Gradeel,82.75,2021-02-14,2042
Reef-actoring,36.5,2021-02-14,2043
Reef-actoring,41.99,2021-02-15,2044
Reef-actoring,38.38,2021-02-15,2045
Sea-act Hooks,53.5,2021-02-16,2046
Building with Gradeel,80.0,2021-02-16,2047
Container Orca-stration,69.5,2021-02-16,2048
Software Sharkitecture in Practice,47.99,2021-02-16,2049
Advanced Ruby on Whales,46.0,2021-02-17,2050
Fin-troduction to Sea++,51.5,2021-02-18,2051
Fin-troduction to Sea++,44.78,2021-02-18,2052
Sea-act Hooks,54.38,2021-02-18,2053
Building with Gradeel,82.22,2021-02-18,2054
The Carp Of Computer Programming,68.12,2021-02-20,2055
Reef-actoring,34.99,2021-02-20,2056
Container Orca-stration,70.0,2021-02-20,2057
Fin-troduction to Sea++,50.99,2021-02-21,2058
Reef-actoring,40.45,2021-02-21,2059
Reef-actoring,41.5,2021-02-21,2060
Building with Gradeel,78.85,2021-02-22,2061
The Crabmatic Programmer,59.49,2021-02-22,2062
Reef-actoring,38.5,2021-02-23,2063
Container Orca-stration,68.0,2021-02-23,2064
Container Orca-stration,73.5,2021-02-23,2065
No Silver Mullet,60.5,2021-02-23,2066
Fin-troduction to Sea++,52.57,2021-02-24,2067
Clean Cod,33.11,2021-02-24,2068
Reef-actoring,37.49,2021-02-24,2069
Clean Cod,33.8,2021-02-27,2070
Sea-act Hooks,60.0,2021-02-27,2071
Building with Gradeel,83.5,2021-02-27,2072
Cod-ing in Python,60.16,2021-02-28,2073
Reef-actoring,36.5,2021-02-28,2074
Fin-troduction to Sea++,50.5,2021-03-04,2075
Container Orca-stration,69.99,2021-03-05,2076
Reef-actoring,42.49,2021-03-06,2077
Reef-actoring,40.5,2021-03-06,2078
Sea-act Hooks,54.0,2021-03-07,2079
Reef-actoring,40.0,2021-03-07,2080
No Silver Mullet,60.83,2021-03-07,2081
Reef-actoring,39.0,2021-03-08,2082
Reef-actoring,35.99,2021-03-08,2083
Fin-troduction to Sea++,45.5,2021-03-09,2084
Sea-act Hooks,50.82,2021-03-10,2085
Building with Gradeel,78.0,2021-03-10,2086
Sea-act Hooks,52.0,2021-03-11,2087
Reef-actoring,39.28,2021-03-11,2088
The Crabmatic Programmer,61.49,2021-03-11,2089
Building with Gradeel,79.5,2021-03-12,2090
The Crabmatic Programmer,63.0,2021-03-12,2091
Fin-troduction to Sea++,50.96,2021-03-13,2092
Software Sharkitecture in Practice,50.49,2021-03-13,2093
Clean Cod,34.0,2021-03-14,2094
Cod-ing in Python,57.0,2021-03-14,2095
Reef-actoring,39.0,2021-03-14,2096
No Silver Mullet,59.0,2021-03-14,2097
Reef-actoring,40.0,2021-03-16,2098
Clean Cod,29.0,2021-03-17,2099
Fin-troduction to Sea++,47.99,2021-03-18,2100
Reef-actoring,39.0,2021-03-18,2101
Reef-actoring,38.0,2021-03-18,2102
Reef-actoring,40.0,2021-03-18,2103
The Carp Of Computer Programming,70.32,2021-03-19,2104
Reef-actoring,40.49,2021-03-19,2105
Container Orca-stration,73.42,2021-03-20,2106
Building with Gradeel,81.0,2021-03-21,2107
The Crabmatic Programmer,61.51,2021-03-21,2108
Reef-actoring,41.37,2021-03-22,2109
Container Orca-stration,73.0,2021-03-22,2110
Fin-troduction to Sea++,48.99,2021-03-23,2111
Clean Cod,35.0,2021-03-23,2112
Cod-ing in Python,58.42,2021-03-23,2113
Reef-actoring,40.99,2021-03-23,2114
The Crabmatic Programmer,62.49,2021-03-23,2115
No Silver Mullet,62.49,2021-03-23,2116
Clean Cod,35.49,2021-03-24,2117
Cod-ing in Python,55.49,2021-03-24,2118
Reef-actoring,41.5,2021-03-24,2119
Fin-troduction to Sea++,48.0,2021-03-25,2120
Reef-actoring,39.5,2021-03-25,2121
Fin-troduction to Sea++,50.0,2021-03-27,2122
Fin-troduction to Sea++,49.0,2021-03-27,2123
Reef-actoring,42.0,2021-03-27,2124
Container Orca-stration,71.0,2021-03-27,2125
Reef-actoring,40.5,2021-03-28,2126
Building with Gradeel,84.25,2021-03-29,2127
Reef-actoring,43.0,2021-03-29,2128
Reef-actoring,39.0,2021-03-29,2129
The Crabmatic Programmer,59.99,2021-03-30,2130
Fin-troduction to Sea++,52.0,2021-04-01,2131
Reef-actoring,39.0,2021-04-01,2132
Clean Cod,32.99,2021-04-02,2133
Reef-actoring,36.49,2021-04-03,2134
Software Sharkitecture in Practice,53.99,2021-04-03,2135
Fin-troduction to Sea++,49.49,2021-04-04,2136
Advanced Ruby on Whales,46.11,2021-04-04,2137
Sea-act Hooks,51.99,2021-04-04,2138
Reef-actoring,40.5,2021-04-04,2139
Container Orca-stration,71.43,2021-04-05,2140
Fin-troduction to Sea++,51.99,2021-04-06,2141
Advanced Ruby on Whales,45.99,2021-04-06,2142
Sea-act Hooks,53.14,2021-04-06,2143
Sea-act Hooks,54.99,2021-04-07,2144
Building with Gradeel,82.0,2021-04-07,2145
Sea-act Hooks,57.75,2021-04-08,2146
Reef-actoring,38.0,2021-04-08,2147
Software Sharkitecture in Practice,54.5,2021-04-08,2148
Clean Cod,29.63,2021-04-10,2149
Cod-ing in Python,62.49,2021-04-10,2150
Building with Gradeel,79.49,2021-04-10,2151
Sea-act Hooks,53.0,2021-04-11,2152
Sea-act Hooks,55.49,2021-04-11,2153
Container Orca-stration,74.5,2021-04-12,2154
Sea-act Hooks,51.99,2021-04-13,2155
Building with Gradeel,81.49,2021-04-13,2156
Reef-actoring,40.49,2021-04-13,2157
Sea-act Hooks,53.49,2021-04-15,2158
The Carp Of Computer Programming,66.0,2021-04-17,2159
Fin-troduction to Sea++,50.99,2021-04-18,2160
Advanced Ruby on Whales,45.49,2021-04-18,2161
Sea-act Hooks,54.99,2021-04-19,2162
Building with Gradeel,80.49,2021-04-19,2163
Reef-actoring,32.5,2021-04-19,2164
Sea-act Hooks,53.5,2021-04-20,2165
Sea-act Hooks,56.49,2021-04-20,2166
Building with Gradeel,80.0,2021-04-20,2167
Software Sharkitecture in Practice,48.5,2021-04-20,2168
Fin-troduction to Sea++,49.0,2021-04-21,2169
Building with Gradeel,84.0,2021-04-22,2170
Sea-act Hooks,54.49,2021-04-24,2171
Reef-actoring,40.5,2021-04-25,2172
Fin-troduction to Sea++,47.0,2021-04-26,2173
Reef-actoring,39.0,2021-04-26,2174
Container Orca-stration,68.71,2021-04-26,2175
Container Orca-stration,67.5,2021-04-26,2176
No Silver Mullet,58.54,2021-04-26,2177
Clean Cod,32.99,2021-04-27,2178
The Carp Of Computer Programming,71.5,2021-04-27,2179
Advanced Ruby on Whales,49.5,2021-04-28,2180
Reef-actoring,36.0,2021-04-29,2181
Reef-actoring,42.0,2021-04-29,2182
Reef-actoring,39.99,2021-04-30,2183
Reef-actoring,41.24,2021-04-30,2184
Sea-act Hooks,56.5,2021-05-01,2185
Reef-actoring,35.0,2021-05-01,2186
Reef-actoring,39.99,2021-05-01,2187
Software Sharkitecture in Practice,50.99,2021-05-01,2188
Sea-act Hooks,56.49,2021-05-02,2189
Reef-actoring,38.99,2021-05-02,2190
Fin-troduction to Sea++,47.99,2021-05-03,2191
Reef-actoring,43.67,2021-05-03,2192
Reef-actoring,41.5,2021-05-03,2193
An Ag-isle Primer,17.24,2021-05-04,2194
Building with Gradeel,84.25,2021-05-04,2195
Fin-troduction to Sea++,45.0,2021-05-05,2196
Sea-act Hooks,50.99,2021-05-07,2197
Container Orca-stration,73.0,2021-05-07,2198
Clean Cod,31.46,2021-05-08,2199
The Carp Of Computer Programming,68.33,2021-05-08,2200
Sea-act Hooks,54.0,2021-05-09,2201
No Silver Mullet,59.5,2021-05-09,2202
Clean Cod,35.0,2021-05-10,2203
Clean Cod,30.0,2021-05-10,2204
Sea-act Hooks,54.5,2021-05-10,2205
Sea-act Hooks,57.49,2021-05-11,2206
Fin-troduction to Sea++,52.0,2021-05-13,2207
Container Orca-stration,73.49,2021-05-13,2208
No Silver Mullet,62.49,2021-05-13,2209
Clean Cod,33.91,2021-05-15,2210
An Ag-isle Primer,17.99,2021-05-15,2211
Building with Gradeel,80.99,2021-05-16,2212
Software Sharkitecture in Practice,51.0,2021-05-16,2213
Software Sharkitecture in Practice,56.49,2021-05-16,2214
Cod-ing in Python,63.0,2021-05-17,2215
Reef-actoring,40.49,2021-05-17,2216
Fin-troduction to Sea++,51.5,2021-05-18,2217
Fin-troduction to Sea++,50.99,2021-05-18,2218
Sea-act Hooks,49.99,2021-05-18,2219
Sea-act Hooks,50.0,2021-05-18,2220
Building with Gradeel,80.99,2021-05-18,2221
Container Orca-stration,72.0,2021-05-18,2222
Clean Cod,33.5,2021-05-19,2223
Reef-actoring,38.99,2021-05-19,2224
Building with Gradeel,82.49,2021-05-20,2225
Sea-act Hooks,55.0,2021-05-21,2226
Sea-act Hooks,50.62,2021-05-21,2227
Cod-ing in Python,56.99,2021-05-21,2228
Building with Gradeel,81.49,2021-05-21,2229
Container Orca-stration,67.5,2021-05-22,2230
Advanced Ruby on Whales,50.99,2021-05-23,2231
Clean Cod,32.99,2021-05-23,2232
Cod-ing in Python,60.42,2021-05-23,2233
Reef-actoring,40.6,2021-05-23,2234
Container Orca-stration,71.5,2021-05-23,2235
Software Sharkitecture in Practice,46.0,2021-05-23,2236
Reef-actoring,38.0,2021-05-24,2237
Reef-actoring,39.0,2021-05-24,2238
Reef-actoring,42.0,2021-05-25,2239
Container Orca-stration,66.99,2021-05-25,2240
Cod-ing in Python,58.5,2021-05-27,2241
No Silver Mullet,66.0,2021-05-27,2242
Advanced Ruby on Whales,43.49,2021-05-29,2243
Software Sharkitecture in Practice,50.99,2021-05-29,2244
The Carp Of Computer Programming,68.99,2021-05-30,2245
The Carp Of Computer Programming,67.5,2021-05-30,2246
Fin-troduction to Sea++,51.5,2021-05-31,2247
Sea-act Hooks,54.99,2021-05-31,2248
Advanced Ruby on Whales,46.49,2021-06-01,2249
Sea-act Hooks,54.5,2021-06-01,2250
Reef-actoring,39.99,2021-06-01,2251
Reef-actoring,40.0,2021-06-02,2252
Cod-ing in Python,59.34,2021-06-03,2253
Reef-actoring,40.49,2021-06-03,2254
Reef-actoring,41.49,2021-06-03,2255
Reef-actoring,38.99,2021-06-03,2256
Container Orca-stration,67.0,2021-06-03,2257
Reef-actoring,42.0,2021-06-05,2258
Software Sharkitecture in Practice,47.5,2021-06-05,2259
Software Sharkitecture in Practice,48.5,2021-06-07,2260
Cod-ing in Python,67.5,2021-06-08,2261
Reef-actoring,44.99,2021-06-08,2262
No Silver Mullet,58.49,2021-06-09,2263
Fin-troduction to Sea++,47.97,2021-06-10,2264
Advanced Ruby on Whales,47.99,2021-06-10,2265
Reef-actoring,40.99,2021-06-10,2266
Advanced Ruby on Whales,43.0,2021-06-11,2267
Cod-ing in Python,59.99,2021-06-12,2268
Reef-actoring,36.5,2021-06-12,2269
Reef-actoring,39.49,2021-06-12,2270
Fin-troduction to Sea++,50.99,2021-06-13,2271
Container Orca-stration,70.49,2021-06-13,2272
Sea-act Hooks,57.49,2021-06-14,2273
Sea-act Hooks,57.25,2021-06-14,2274
Cod-ing in Python,61.06,2021-06-14,2275
Sea-act Hooks,56.0,2021-06-15,2276
Building with Gradeel,82.17,2021-06-16,2277
Container Orca-stration,66.99,2021-06-16,2278
Reef-actoring,40.0,2021-06-17,2279
No Silver Mullet,59.0,2021-06-17,2280
Reef-actoring,35.99,2021-06-19,2281
Reef-actoring,37.08,2021-06-20,2282
Reef-actoring,40.0,2021-06-20,2283
Reef-actoring,40.49,2021-06-20,2284
Sea-act Hooks,57.5,2021-06-22,2285
Building with Gradeel,77.5,2021-06-22,2286
Software Sharkitecture in Practice,50.49,2021-06-22,2287
Reef-actoring,39.5,2021-06-24,2288
Container Orca-stration,69.49,2021-06-24,2289
Container Orca-stration,71.0,2021-06-24,2290
Cod-ing in Python,63.49,2021-06-25,2291
Sea-act Hooks,57.5,2021-06-26,2292
Reef-actoring,41.0,2021-06-26,2293
No Silver Mullet,61.0,2021-06-26,2294
Fin-troduction to Sea++,46.5,2021-06-27,2295
Fin-troduction to Sea++,49.49,2021-06-27,2296
Building with Gradeel,77.99,2021-06-28,2297
The Crabmatic Programmer,57.16,2021-06-28,2298
Fin-troduction to Sea++,49.5,2021-06-29,2299
Container Orca-stration,68.99,2021-06-30,2300
Cod-ing in Python,59.0,2021-07-01,2301
Container Orca-stration,69.99,2021-07-01,2302
Container Orca-stration,67.39,2021-07-02,2303
Building with Gradeel,78.49,2021-07-03,2304
Clean Cod,30.5,2021-07-04,2305
No Silver Mullet,55.5,2021-07-04,2306
Building with Gradeel,77.99,2021-07-05,2307
Container Orca-stration,69.99,2021-07-05,2308
Sea-act Hooks,53.5,2021-07-06,2309
Sea-act Hooks,58.99,2021-07-09,2310
Fin-troduction to Sea++,49.0,2021-07-10,2311
Clean Cod,30.5,2021-07-10,2312
Sea-act Hooks,53.5,2021-07-10,2313
Reef-actoring,40.0,2021-07-10,2314
The Carp Of Computer Programming,68.0,2021-07-11,2315
Container Orca-stration,72.99,2021-07-11,2316
Software Sharkitecture in Practice,45.5,2021-07-11,2317
Building with Gradeel,84.0,2021-07-13,2318
Reef-actoring,40.0,2021-07-13,2319
Reef-actoring,38.49,2021-07-13,2320
Reef-actoring,35.49,2021-07-13,2321
Reef-actoring,41.5,2021-07-13,2322
Sea-act Hooks,53.99,2021-07-15,2323
Building with Gradeel,82.49,2021-07-15,2324
Container Orca-stration,70.99,2021-07-15,2325
Building with Gradeel,79.0,2021-07-17,2326
Fin-troduction to Sea++,49.49,2021-07-18,2327
Clean Cod,34.99,2021-07-18,2328
Building with Gradeel,83.0,2021-07-18,2329
Building with Gradeel,83.5,2021-07-18,2330
Building with Gradeel,83.99,2021-07-19,2331
Reef-actoring,42.0,2021-07-19,2332
Fin-troduction to Sea++,48.13,2021-07-20,2333
Advanced Ruby on Whales,48.49,2021-07-20,2334
Clean Cod,24.5,2021-07-20,2335
Reef-actoring,44.72,2021-07-20,2336
Container Orca-stration,67.99,2021-07-20,2337
Fin-troduction to Sea++,49.0,2021-07-21,2338
Sea-act Hooks,52.61,2021-07-21,2339
Sea-act Hooks,57.5,2021-07-21,2340
Building with Gradeel,86.49,2021-07-21,2341
Clean Cod,36.5,2021-07-23,2342
Clean Cod,31.67,2021-07-24,2343
Sea-act Hooks,55.5,2021-07-24,2344
Building with Gradeel,78.5,2021-07-24,2345
Reef-actoring,36.5,2021-07-24,2346
Building with Gradeel,78.0,2021-07-25,2347
Sea-act Hooks,53.99,2021-07-26,2348
Building with Gradeel,78.99,2021-07-26,2349
The Carp Of Computer Programming,65.0,2021-07-26,2350
Container Orca-stration,68.5,2021-07-27,2351
Container Orca-stration,69.27,2021-07-30,2352
Reef-actoring,39.49,2021-07-31,2353
Reef-actoring,42.0,2021-08-01,2354
